per,k,i,j,q,boundname
14,0,6,5,-1183.7201,wel_63638
16,0,6,5,-1387.4052,wel_63638
18,0,6,5,-2202.479,wel_63638
2,3,6,7,-1272.1337,wel_63639
4,3,6,7,-1969.6097,wel_63639
6,3,6,7,-1174.1008,wel_63639
8,3,6,7,-2970.5325,wel_63639
10,3,6,7,-2817.0862,wel_63639
12,3,6,7,-2644.2786,wel_63639
14,3,6,7,-1640.7216,wel_63639
16,3,6,7,-1792.1815,wel_63639
18,3,6,7,-1887.4977,wel_63639
2,3,6,8,-2180.1768,wel_63640
4,3,6,8,-2340.664,wel_63640
6,3,6,8,-1503.1132,wel_63640
8,3,6,8,-3802.6118,wel_63640
10,3,6,8,-4287.5195,wel_63640
12,3,6,8,-3774.3555,wel_63640
14,3,6,8,-2183.8594,wel_63640
16,3,6,8,-2232.9055,wel_63640
18,3,6,8,-2481.0269,wel_63640
2,3,6,10,-868.45294,wel_63641
4,3,6,10,-1512.5483,wel_63641
6,3,6,10,-860.2348599999998,wel_63641
8,3,6,10,-1820.7616,wel_63641
10,3,6,10,-1821.2853,wel_63641
12,3,6,10,-1881.506,wel_63641
14,3,6,10,-974.693,wel_63641
16,3,6,10,-1108.1466,wel_63641
18,3,6,10,-1269.8043,wel_63641
2,12,6,12,-761.2402,wel_63642
4,12,6,12,-1236.5771,wel_63642
6,12,6,12,-706.9266,wel_63642
8,12,6,12,-2017.6007,wel_63642
10,12,6,12,-2018.1809,wel_63642
12,12,6,12,-2135.7634,wel_63642
14,12,6,12,-1106.4083,wel_63642
16,12,6,12,-1233.1625,wel_63642
18,12,6,12,-1441.3995,wel_63642
2,12,6,13,-284.3597,wel_63643
4,12,6,13,-441.63467,wel_63643
6,12,6,13,-261.82465,wel_63643
8,12,6,13,-639.727,wel_63643
10,12,6,13,-639.9111,wel_63643
12,12,6,13,-661.06964,wel_63643
14,12,6,13,-342.45972,wel_63643
16,12,6,13,-367.97412,wel_63643
18,12,6,13,-446.14743,wel_63643
12,12,6,15,-745.9200400000002,wel_63644
13,12,6,15,-34.41962,wel_63644
4,12,6,18,-543.5408,wel_63646
6,12,6,18,-437.2052,wel_63646
8,12,6,18,-1188.2245,wel_63646
9,12,6,18,-54.829247,wel_63646
10,12,6,18,-1118.6638,wel_63646
11,12,6,18,-51.33737,wel_63646
12,12,6,18,-852.48016,wel_63646
13,12,6,18,-39.33671,wel_63646
14,12,6,18,-560.58704,wel_63646
15,12,6,18,-25.867641,wel_63646
16,12,6,18,-1099.5929,wel_63646
17,12,6,18,-50.73945,wel_63646
18,12,6,18,-1138.8494,wel_63646
12,12,6,20,-319.68005,wel_63647
13,12,6,20,-14.751266500000002,wel_63647
16,12,6,20,-244.354,wel_63647
17,12,6,20,-11.275433,wel_63647
18,12,6,20,-126.538826,wel_63647
4,12,6,21,-120.78683999999998,wel_63648
6,12,6,21,-97.156715,wel_63648
8,12,6,21,-148.52806,wel_63648
9,12,6,21,-6.853656,wel_63648
10,12,6,21,-111.86637,wel_63648
11,12,6,21,-5.133737,wel_63648
12,12,6,21,-1491.8401,wel_63648
13,12,6,21,-68.83924,wel_63648
14,12,6,21,-124.57489,wel_63648
15,12,6,21,-5.748365,wel_63648
16,12,6,21,-244.354,wel_63648
17,12,6,21,-11.275433,wel_63648
18,12,6,21,-253.07765,wel_63648
12,12,6,23,-213.12004,wel_63649
13,12,6,23,-9.834178,wel_63649
4,12,6,25,-241.57368,wel_63650
6,12,6,25,-145.73508,wel_63650
8,12,6,25,-297.05612,wel_63650
9,12,6,25,-13.707312,wel_63650
10,12,6,25,-223.73274,wel_63650
11,12,6,25,-10.267474,wel_63650
14,12,6,25,-249.14978,wel_63650
15,12,6,25,-11.49673,wel_63650
4,7,6,29,-60.39341999999999,wel_63653
6,7,6,29,-48.578358,wel_63653
8,7,6,29,-148.52806,wel_63653
9,7,6,29,-6.853656,wel_63653
10,7,6,29,-111.86637,wel_63653
11,7,6,29,-5.133737,wel_63653
12,7,6,29,-106.56002,wel_63653
13,7,6,29,-4.917089,wel_63653
14,7,6,29,-62.287445,wel_63653
15,7,6,29,-2.8741825,wel_63653
16,7,6,29,-122.177,wel_63653
17,7,6,29,-5.6377163,wel_63653
18,7,6,29,-126.538826,wel_63653
2,0,4,2,-3683.4678,wel_64030
4,0,4,2,-4835.191,wel_64030
6,0,4,2,-2016.0498,wel_64030
8,0,4,2,-3810.476,wel_64030
10,0,4,2,-2928.7666,wel_64030
12,0,4,2,-3471.263,wel_64030
14,0,4,2,-1652.9552,wel_64030
16,0,4,2,-1678.9983,wel_64030
18,0,4,2,-2787.8967,wel_64030
2,0,4,4,-2235.5151,wel_64031
3,0,4,4,-32.353621999999994,wel_64031
4,0,4,4,-1192.4137,wel_64031
6,0,4,4,-1001.73987,wel_64031
8,0,4,4,-3467.0796,wel_64031
10,0,4,4,-3471.3699,wel_64031
11,0,4,4,-25.668686,wel_64031
12,0,4,4,-2067.1501,wel_64031
14,0,4,4,-1096.1041,wel_64031
16,0,4,4,-1211.4281,wel_64031
18,0,4,4,-1440.3271,wel_64031
2,0,4,5,-3308.0723,wel_64032
3,0,4,5,-38.824345,wel_64032
4,0,4,5,-2932.0796,wel_64032
6,0,4,5,-3351.3555,wel_64032
8,0,4,5,-6920.939,wel_64032
10,0,4,5,-7730.0874,wel_64032
11,0,4,5,-20.534948,wel_64032
12,0,4,5,-4428.851,wel_64032
14,0,4,5,-4346.8823,wel_64032
16,0,4,5,-2011.4534,wel_64032
18,0,4,5,-2170.154,wel_64032
2,12,4,7,-3006.7861,wel_64033
4,12,4,7,-2581.345,wel_64033
6,12,4,7,-1581.9841,wel_64033
8,12,4,7,-4446.825,wel_64033
10,12,4,7,-4216.5713,wel_64033
12,12,4,7,-4118.9727,wel_64033
14,12,4,7,-2552.4246,wel_64033
16,12,4,7,-4171.7676,wel_64033
18,12,4,7,-3232.0518,wel_64033
2,12,4,8,-2971.2107,wel_64034
4,12,4,8,-2956.633,wel_64034
6,12,4,8,-2205.606,wel_64034
8,12,4,8,-3297.0544,wel_64034
10,12,4,8,-3606.9333,wel_64034
12,12,4,8,-3919.4585,wel_64034
14,12,4,8,-1789.6102,wel_64034
16,12,4,8,-2764.075,wel_64034
18,12,4,8,-2396.2297,wel_64034
2,12,4,10,-3604.6904,wel_64035
4,12,4,10,-3510.8948,wel_64035
6,12,4,10,-4655.818,wel_64035
8,12,4,10,-3976.9016,wel_64035
10,12,4,10,-6544.0073,wel_64035
12,12,4,10,-4647.9243,wel_64035
14,12,4,10,-2795.2470000000008,wel_64035
16,12,4,10,-2803.9219,wel_64035
18,12,4,10,-2971.5,wel_64035
2,12,4,12,-1073.0819,wel_64036
4,12,4,12,-1280.7406,wel_64036
6,12,4,12,-699.35345,wel_64036
8,12,4,12,-1847.4033,wel_64036
10,12,4,12,-1673.6133,wel_64036
12,12,4,12,-1881.506,wel_64036
14,12,4,12,-1353.6799,wel_64036
15,12,4,12,-2.8741825,wel_64036
16,12,4,12,-1046.6946,wel_64036
18,12,4,12,-1504.9131,wel_64036
10,12,4,15,-111.86637,wel_64038
11,12,4,15,-5.133737,wel_64038
12,12,4,15,-213.12004,wel_64038
13,12,4,15,-9.834178,wel_64038
14,12,4,15,-186.86234,wel_64038
15,12,4,15,-8.622547,wel_64038
8,12,4,17,-49.209766,wel_64039
10,12,4,17,-57.00804,wel_64039
12,12,4,17,-213.12004,wel_64039
13,12,4,17,-9.834178,wel_64039
14,12,4,17,-124.57489,wel_64039
15,12,4,17,-5.748365,wel_64039
16,12,4,17,-153.95901,wel_64039
17,12,4,17,-5.6377163,wel_64039
18,12,4,17,-413.9355,wel_64039
12,12,4,18,-959.0401,wel_64040
13,12,4,18,-44.2538,wel_64040
12,12,4,20,-2131.2002,wel_64041
13,12,4,20,-98.34178,wel_64041
12,12,4,21,-106.56002,wel_64042
13,12,4,21,-4.917089,wel_64042
4,12,4,23,-181.18028,wel_64043
6,12,4,23,-242.8918,wel_64043
8,12,4,23,-297.05612,wel_64043
9,12,4,23,-13.707312,wel_64043
12,12,4,23,-426.24008,wel_64043
13,12,4,23,-19.668356,wel_64043
14,12,4,23,-186.86234,wel_64043
15,12,4,23,-8.622547,wel_64043
16,12,4,23,-366.53098,wel_64043
17,12,4,23,-16.913149,wel_64043
18,12,4,23,-253.07765,wel_64043
10,3,4,25,-49.223927,wel_64044
12,3,4,25,-38.80736,wel_64044
14,3,4,25,-17.929028,wel_64044
16,3,4,25,-17.077042000000002,wel_64044
18,3,4,25,-34.319035,wel_64044
10,3,4,26,-1132.1503,wel_64045
12,3,4,26,-853.762,wel_64045
14,3,4,26,-412.36765,wel_64045
16,3,4,26,-392.9971,wel_64045
18,3,4,26,-789.3378,wel_64045
2,1,2,2,-1547.4747,wel_64424
3,1,2,2,-32.353621999999994,wel_64424
4,1,2,2,-895.2423,wel_64424
6,1,2,2,-205.67316,wel_64424
8,1,2,2,-1891.2164,wel_64424
9,1,2,2,-27.414623,wel_64424
10,1,2,2,-1205.2406,wel_64424
11,1,2,2,-15.401210999999998,wel_64424
12,1,2,2,-1175.1829,wel_64424
13,1,2,2,-14.751266500000002,wel_64424
14,1,2,2,-759.2691,wel_64424
15,1,2,2,-14.370912,wel_64424
16,1,2,2,-664.3716,wel_64424
17,1,2,2,-5.6377163,wel_64424
18,1,2,2,-1124.8213,wel_64424
2,12,2,4,-1076.752,wel_64425
3,12,2,4,-4.313816,wel_64425
4,12,2,4,-1620.7386,wel_64425
6,12,2,4,-890.20386,wel_64425
8,12,2,4,-2012.584,wel_64425
10,12,2,4,-1772.0614,wel_64425
12,12,2,4,-2185.3977,wel_64425
14,12,2,4,-1293.11,wel_64425
16,12,2,4,-1108.1466,wel_64425
18,12,2,4,-1356.5532,wel_64425
2,12,2,5,-1962.486,wel_64426
4,12,2,5,-2662.713,wel_64426
6,12,2,5,-1204.3934,wel_64426
8,12,2,5,-4191.8647,wel_64426
10,12,2,5,-3199.5552,wel_64426
12,12,2,5,-3814.5925,wel_64426
14,12,2,5,-2769.4868,wel_64426
16,12,2,5,-2073.1077,wel_64426
18,12,2,5,-2364.425,wel_64426
2,12,2,7,-4198.2256,wel_64427
4,12,2,7,-4061.7908,wel_64427
6,12,2,7,-3594.367,wel_64427
8,12,2,7,-4464.9126,wel_64427
10,12,2,7,-4787.345,wel_64427
12,12,2,7,-2949.2039,wel_64427
14,12,2,7,-3649.1467,wel_64427
16,12,2,7,-1527.4512,wel_64427
18,12,2,7,-1788.5927,wel_64427
2,3,2,8,-1909.5724,wel_64428
4,3,2,8,-2576.9082,wel_64428
6,3,2,8,-1738.7554,wel_64428
8,3,2,8,-688.93677,wel_64428
10,3,2,8,-714.87915,wel_64428
12,3,2,8,-711.92114,wel_64428
14,3,2,8,-491.9313,wel_64428
16,3,2,8,-558.86035,wel_64428
18,3,2,8,-522.8403,wel_64428
2,3,2,10,-1636.4622,wel_64429
4,3,2,10,-2895.1262,wel_64429
6,3,2,10,-1672.5023,wel_64429
8,3,2,10,-475.19653,wel_64429
10,3,2,10,-398.97137,wel_64429
12,3,2,10,-444.83395,wel_64429
14,3,2,10,-295.8539,wel_64429
16,3,2,10,-300.87317,wel_64429
18,3,2,10,-355.29715,wel_64429
2,12,2,12,-800.1019,wel_64430
4,12,2,12,-1719.2766,wel_64430
6,12,2,12,-781.1002,wel_64430
8,12,2,12,-971.4675,wel_64430
10,12,2,12,-932.1409,wel_64430
12,12,2,12,-1007.2223,wel_64430
14,12,2,12,-571.4861,wel_64430
16,12,2,12,-696.37274,wel_64430
18,12,2,12,-847.8704,wel_64430
2,3,2,18,-594.57294,wel_64434
4,3,2,18,-1236.5771,wel_64434
6,3,2,18,-325.2737,wel_64434
8,3,2,18,-1010.112,wel_64434
10,3,2,18,-855.96985,wel_64434
12,3,2,18,-1198.3082,wel_64434
14,3,2,18,-776.4945,wel_64434
16,3,2,18,-535.5537,wel_64434
18,3,2,18,-1077.9489,wel_64434
2,3,2,20,-936.3034,wel_64435
4,3,2,20,-1756.6858,wel_64435
6,3,2,20,-1755.4713,wel_64435
8,3,2,20,-2010.435,wel_64435
10,3,2,20,-2990.1765,wel_64435
12,3,2,20,-2146.5364,wel_64435
13,3,2,20,-4.917089,wel_64435
14,3,2,20,-1469.7168,wel_64435
16,3,2,20,-1117.9368,wel_64435
18,3,2,20,-2127.675,wel_64435
2,3,2,21,-773.9237,wel_64436
4,3,2,21,-690.25226,wel_64436
6,3,2,21,-415.74402,wel_64436
8,3,2,21,-857.9795,wel_64436
10,3,2,21,-836.80664,wel_64436
12,3,2,21,-1065.4474,wel_64436
14,3,2,21,-426.32086,wel_64436
16,3,2,21,-557.24805,wel_64436
18,3,2,21,-575.2665,wel_64436
10,3,2,25,-196.8957,wel_64438
12,3,2,25,-155.22945,wel_64438
14,3,2,25,-88.54415999999998,wel_64438
16,3,2,25,-68.53326,wel_64438
18,3,2,25,-137.27614,wel_64438
10,3,2,26,-2658.092,wel_64439
12,3,2,26,-2095.5974,wel_64439
14,3,2,26,-1195.3462,wel_64439
16,3,2,26,-936.16815,wel_64439
18,3,2,26,-1853.2279,wel_64439
16,12,2,29,-122.177,wel_64441
17,12,2,29,-5.6377163,wel_64441
18,12,2,29,-126.538826,wel_64441
2,0,1,2,-2780.6506,wel_64818
3,0,1,2,-71.17797,wel_64818
4,0,1,2,-104.55689,wel_64818
6,0,1,2,-74.76082,wel_64818
8,0,1,2,-1002.14136,wel_64818
10,0,1,2,-1256.3864,wel_64818
11,0,1,2,-5.133737,wel_64818
12,0,1,2,-1765.5211,wel_64818
13,0,1,2,-24.585445,wel_64818
14,0,1,2,-950.85175,wel_64818
15,0,1,2,-20.119276,wel_64818
16,0,1,2,-401.86826,wel_64818
18,0,1,2,-1261.7601,wel_64818
2,1,1,4,-366.40207,wel_64819
4,1,1,4,-618.2886,wel_64819
6,1,1,4,-340.37204,wel_64819
8,1,1,4,-1820.7432,wel_64819
10,1,1,4,-1818.2565,wel_64819
12,1,1,4,-1995.4938,wel_64819
14,1,1,4,-737.6055,wel_64819
16,1,1,4,-899.0825,wel_64819
18,1,1,4,-1285.9167,wel_64819
2,12,1,5,-621.3719,wel_64820
4,12,1,5,-593.9885,wel_64820
6,12,1,5,-340.37204,wel_64820
8,12,1,5,-1181.0345,wel_64820
10,12,1,5,-1181.3741,wel_64820
12,12,1,5,-1189.2926,wel_64820
14,12,1,5,-903.1161,wel_64820
16,12,1,5,-762.7685,wel_64820
18,12,1,5,-904.3524,wel_64820
2,12,1,7,-2088.956,wel_64821
4,12,1,7,-2548.8672,wel_64821
6,12,1,7,-1715.9641,wel_64821
8,12,1,7,-1968.3724,wel_64821
10,12,1,7,-2862.163,wel_64821
12,12,1,7,-2549.6306,wel_64821
14,12,1,7,-2104.5166,wel_64821
16,12,1,7,-1572.0099,wel_64821
18,12,1,7,-1514.0403,wel_64821
2,3,1,8,-2270.658,wel_64822
4,3,1,8,-3656.492,wel_64822
6,3,1,8,-1929.9292,wel_64822
8,3,1,8,-1623.9225,wel_64822
10,3,1,8,-1624.3895,wel_64822
12,3,1,8,-1993.4275,wel_64822
14,3,1,8,-1558.8406,wel_64822
16,3,1,8,-1324.8546,wel_64822
18,3,1,8,-1162.7952,wel_64822
2,12,1,10,-2355.966,wel_64823
4,12,1,10,-4091.3704,wel_64823
6,12,1,10,-2101.847,wel_64823
8,12,1,10,-984.19543,wel_64823
10,12,1,10,-1063.9756,wel_64823
12,12,1,10,-1222.3823,wel_64823
14,12,1,10,-892.81213,wel_64823
16,12,1,10,-851.3862,wel_64823
18,12,1,10,-730.75586,wel_64823
2,12,1,12,-1066.5507,wel_64824
4,12,1,12,-1340.3309,wel_64824
6,12,1,12,-826.4791,wel_64824
8,12,1,12,-545.6953,wel_64824
10,12,1,12,-517.9834599999998,wel_64824
12,12,1,12,-587.347,wel_64824
14,12,1,12,-288.05624,wel_64824
16,12,1,12,-402.04944,wel_64824
18,12,1,12,-361.35052,wel_64824
2,3,1,18,-2303.185,wel_64828
4,3,1,18,-2790.3928,wel_64828
6,3,1,18,-1598.6881,wel_64828
8,3,1,18,-3287.6420000000007,wel_64828
10,3,1,18,-3142.547,wel_64828
12,3,1,18,-3374.259,wel_64828
14,3,1,18,-2223.6455,wel_64828
16,3,1,18,-2217.6777,wel_64828
18,3,1,18,-2716.5356,wel_64828
2,3,1,20,-2315.801,wel_64829
4,3,1,20,-3673.6624,wel_64829
6,3,1,20,-1819.6514,wel_64829
8,3,1,20,-3692.0442,wel_64829
10,3,1,20,-4050.5715,wel_64829
12,3,1,20,-3889.617,wel_64829
14,3,1,20,-2945.5337,wel_64829
16,3,1,20,-2180.4934,wel_64829
18,3,1,20,-2992.5269,wel_64829
2,3,1,21,-989.564,wel_64830
4,3,1,21,-1148.2502,wel_64830
6,3,1,21,-680.7441,wel_64830
8,3,1,21,-1265.556,wel_64830
10,3,1,21,-1279.8221,wel_64830
12,3,1,21,-1546.5908,wel_64830
14,3,1,21,-709.07947,wel_64830
16,3,1,21,-629.87897,wel_64830
18,3,1,21,-892.29486,wel_64830
2,3,1,23,-1255.1873,wel_64831
4,3,1,23,-1413.2311,wel_64831
6,3,1,23,-995.0176,wel_64831
8,3,1,23,-1512.7369,wel_64831
10,3,1,23,-1624.3895,wel_64831
12,3,1,23,-1280.643,wel_64831
14,3,1,23,-902.4446,wel_64831
16,3,1,23,-847.0191699999998,wel_64831
18,3,1,23,-1020.3855,wel_64831
2,3,1,25,-143.03705,wel_64832
4,3,1,25,-176.65388000000004,wel_64832
6,3,1,25,-148.39526,wel_64832
8,3,1,25,-196.83907,wel_64832
10,3,1,25,-196.8957,wel_64832
12,3,1,25,-562.0415,wel_64832
14,3,1,25,-1442.2616,wel_64832
16,3,1,25,-1233.8534,wel_64832
18,3,1,25,-1224.6093,wel_64832
12,3,1,26,-818.4812,wel_64833
13,3,1,26,-4.917089,wel_64833
14,3,1,26,-431.0902,wel_64833
15,3,1,26,-2.8741825,wel_64833
16,3,1,26,-476.73032,wel_64833
18,3,1,26,-514.7855,wel_64833
2,3,1,28,-43.548996,wel_64834
4,3,1,28,-88.32694000000002,wel_64834
6,3,1,28,-78.54739000000002,wel_64834
8,3,1,28,-165.4952,wel_64834
10,3,1,28,-98.44785,wel_64834
12,3,1,28,-406.81207,wel_64834
14,3,1,28,-210.74443,wel_64834
16,3,1,28,-254.25616,wel_64834
18,3,1,28,-308.8713,wel_64834
2,12,1,31,-166.80088999999995,wel_64836
3,12,1,31,-4.313816,wel_64836
4,12,1,31,-120.78683999999998,wel_64836
6,12,1,31,-97.156715,wel_64836
8,12,1,31,-297.05612,wel_64836
9,12,1,31,-13.707312,wel_64836
10,12,1,31,-223.73274,wel_64836
11,12,1,31,-10.267474,wel_64836
12,12,1,31,-213.12004,wel_64836
13,12,1,31,-9.834178,wel_64836
14,12,1,31,-124.57489,wel_64836
15,12,1,31,-5.748365,wel_64836
16,12,1,31,-244.354,wel_64836
17,12,1,31,-11.275433,wel_64836
18,12,1,31,-253.07765,wel_64836
1,3,0,4,-908.468,wel_97915
1,3,0,6,-1063.9385,wel_97916
1,3,0,8,-1588.6293,wel_97917
1,3,0,9,-2282.2131,wel_97918
1,3,0,11,-1293.2992,wel_97919
1,3,0,12,-1043.8403,wel_97920
1,3,0,14,-1123.0929,wel_97921
1,3,0,16,-2090.4402,wel_97922
1,3,0,17,-801.07227,wel_97923
1,3,0,19,-599.2241,wel_97924
1,3,0,21,-593.68115,wel_97925
1,3,0,22,-1167.1361,wel_97926
1,3,0,24,-379.14682,wel_97927
1,3,0,25,-2890.551,wel_97928
1,3,0,27,-549.9693599999999,wel_97929
1,3,0,29,-465.69583,wel_97930
1,3,0,30,-383.10995,wel_97931
1,3,0,32,0.0,wel_97932
1,2,2,1,-1517.151,wel_98307
1,2,2,3,-694.1519999999999,wel_98308
1,2,2,4,-1508.8811,wel_98309
1,3,2,6,-1378.8036,wel_98310
1,3,2,8,-1591.2234,wel_98311
1,3,2,9,-1152.168,wel_98312
1,3,2,11,-758.9445,wel_98313
1,3,2,12,-3006.585,wel_98314
1,3,2,14,-3573.9373,wel_98315
1,3,2,16,-968.1415,wel_98316
1,3,2,17,-2005.9813,wel_98317
1,3,2,19,-1049.1167,wel_98318
1,3,2,21,-13.314581,wel_98319
1,7,2,22,-6759.64,wel_98320
2,8,2,22,-6445.991,wel_98320
3,8,2,22,-6445.991,wel_98320
4,8,2,22,-6445.991,wel_98320
5,8,2,22,-6445.991,wel_98320
6,8,2,22,-6445.991,wel_98320
7,8,2,22,-6445.991,wel_98320
8,8,2,22,-6445.991,wel_98320
9,8,2,22,-6445.991,wel_98320
10,8,2,22,-6445.991,wel_98320
11,8,2,22,-6445.991,wel_98320
12,8,2,22,-6445.991,wel_98320
13,8,2,22,-6445.991,wel_98320
14,8,2,22,-6445.991,wel_98320
15,8,2,22,-6445.991,wel_98320
16,8,2,22,-6445.991,wel_98320
17,8,2,22,-6445.991,wel_98320
18,8,2,22,-6445.991,wel_98320
1,3,2,24,-483.76498,wel_98321
1,3,2,25,-596.57,wel_98322
1,3,2,27,-556.99805,wel_98323
1,3,2,29,0.0,wel_98324
1,3,2,30,-676.5541,wel_98325
1,3,2,32,-2.944952,wel_98326
1,2,3,1,-960.9461,wel_98701
1,2,3,3,-974.6681,wel_98702
1,2,3,4,-1152.9501,wel_98703
1,3,3,6,-936.1399,wel_98704
1,3,3,8,-2615.0383,wel_98705
1,3,3,9,-1668.1996,wel_98706
1,3,3,11,-2498.551,wel_98707
1,3,3,12,-1324.3151,wel_98708
1,3,3,14,-2624.0876,wel_98709
1,3,3,16,-1929.9574,wel_98710
1,3,3,17,-1732.9618,wel_98711
1,4,3,19,-1365.6415,wel_98712
2,9,3,19,-565.5480299999999,wel_98712
3,9,3,19,-565.5480299999999,wel_98712
4,9,3,19,-565.5480299999999,wel_98712
5,9,3,19,-565.5480299999999,wel_98712
6,9,3,19,-565.5480299999999,wel_98712
7,9,3,19,-565.5480299999999,wel_98712
8,9,3,19,-565.5480299999999,wel_98712
9,9,3,19,-565.5480299999999,wel_98712
10,9,3,19,-565.5480299999999,wel_98712
11,9,3,19,-565.5480299999999,wel_98712
12,9,3,19,-565.5480299999999,wel_98712
13,9,3,19,-565.5480299999999,wel_98712
14,9,3,19,-565.5480299999999,wel_98712
15,9,3,19,-565.5480299999999,wel_98712
16,9,3,19,-565.5480299999999,wel_98712
17,9,3,19,-565.5480299999999,wel_98712
18,9,3,19,-565.5480299999999,wel_98712
1,3,3,21,-597.31195,wel_98713
1,7,3,22,-1098.8531,wel_98714
2,8,3,22,-121.332016,wel_98714
3,8,3,22,-121.332016,wel_98714
4,8,3,22,-121.332016,wel_98714
5,8,3,22,-121.332016,wel_98714
6,8,3,22,-121.332016,wel_98714
7,8,3,22,-121.332016,wel_98714
8,8,3,22,-121.332016,wel_98714
9,8,3,22,-121.332016,wel_98714
10,8,3,22,-121.332016,wel_98714
11,8,3,22,-121.332016,wel_98714
12,8,3,22,-121.332016,wel_98714
13,8,3,22,-121.332016,wel_98714
14,8,3,22,-121.332016,wel_98714
15,8,3,22,-121.332016,wel_98714
16,8,3,22,-121.332016,wel_98714
17,8,3,22,-121.332016,wel_98714
18,8,3,22,-121.332016,wel_98714
1,3,3,24,-38.720455,wel_98715
1,3,3,25,0.0,wel_98716
1,3,3,27,-9.893906,wel_98717
1,3,3,29,-199.80367,wel_98718
1,3,3,30,-179.18333,wel_98719
1,3,3,32,-8.438419999999999,wel_98720
1,2,5,3,-1218.7253,wel_99096
1,2,5,4,-1272.3608,wel_99097
1,3,5,6,-1454.4631,wel_99098
1,3,5,8,-2324.2222,wel_99099
1,3,5,9,-1813.9109,wel_99100
1,3,5,11,-931.62695,wel_99101
1,3,5,12,-3228.2551,wel_99102
1,3,5,14,-4196.919,wel_99103
1,3,5,16,-1915.3894,wel_99104
1,3,5,17,-1193.4587,wel_99105
1,3,5,19,-1498.2217,wel_99106
1,3,5,21,-709.0880000000001,wel_99107
1,3,5,22,-787.63635,wel_99108
1,3,5,24,-688.9364,wel_99109
1,3,5,25,-46.86438,wel_99110
1,3,5,27,-560.27985,wel_99111
1,3,5,29,-897.73956,wel_99112
1,3,5,30,-625.4681400000001,wel_99113
1,3,5,32,-269.28754,wel_99114
1,2,6,3,-1416.5842,wel_99490
1,2,6,4,-2256.9324,wel_99491
1,3,6,6,-1527.3829999999998,wel_99492
1,5,6,8,-1799.7498,wel_99493
2,9,6,8,-570.13873,wel_99493
3,9,6,8,-570.13873,wel_99493
4,9,6,8,-570.13873,wel_99493
5,9,6,8,-570.13873,wel_99493
6,9,6,8,-570.13873,wel_99493
7,9,6,8,-570.13873,wel_99493
8,9,6,8,-570.13873,wel_99493
9,9,6,8,-570.13873,wel_99493
10,9,6,8,-570.13873,wel_99493
11,9,6,8,-570.13873,wel_99493
12,9,6,8,-570.13873,wel_99493
13,9,6,8,-570.13873,wel_99493
14,9,6,8,-570.13873,wel_99493
15,9,6,8,-570.13873,wel_99493
16,9,6,8,-570.13873,wel_99493
17,9,6,8,-570.13873,wel_99493
18,9,6,8,-570.13873,wel_99493
1,3,6,9,-540.91266,wel_99494
1,3,6,11,-2735.1067,wel_99495
1,3,6,12,-1355.6429999999998,wel_99496
1,3,6,14,-764.3963,wel_99497
1,3,6,16,-1721.1289,wel_99498
1,3,6,17,-1818.1152,wel_99499
1,3,6,19,-1878.5112,wel_99500
1,3,6,21,-1149.9495,wel_99501
1,3,6,22,-788.82825,wel_99502
1,3,6,24,-1808.6707,wel_99503
1,3,6,25,-640.94617,wel_99504
1,3,6,27,-669.39325,wel_99505
1,3,6,29,-1048.9432,wel_99506
1,3,6,30,0.0,wel_99507
1,3,6,32,0.0,wel_99508
1,2,8,3,-765.79987,wel_99884
1,2,8,4,-1284.5023,wel_99885
1,3,8,6,-1915.7445,wel_99886
1,3,8,8,-1824.3843,wel_99887
1,3,8,9,-1656.3616,wel_99888
1,3,8,11,-1712.1951,wel_99889
1,3,8,12,-1834.6307,wel_99890
1,3,8,14,-3851.9463,wel_99891
1,3,8,16,-1935.0922,wel_99892
1,3,8,17,-1271.2604,wel_99893
1,3,8,19,-1077.979,wel_99894
1,3,8,21,-522.5817,wel_99895
1,3,8,22,-670.1239999999999,wel_99896
1,3,8,24,-667.26715,wel_99897
1,3,8,25,-549.3338,wel_99898
1,3,8,27,-2387.5857,wel_99899
2,9,8,27,-565.5480299999999,wel_99899
3,9,8,27,-565.5480299999999,wel_99899
4,9,8,27,-565.5480299999999,wel_99899
5,9,8,27,-565.5480299999999,wel_99899
6,9,8,27,-565.5480299999999,wel_99899
7,9,8,27,-565.5480299999999,wel_99899
8,9,8,27,-565.5480299999999,wel_99899
9,9,8,27,-565.5480299999999,wel_99899
10,9,8,27,-565.5480299999999,wel_99899
11,9,8,27,-565.5480299999999,wel_99899
12,9,8,27,-565.5480299999999,wel_99899
13,9,8,27,-565.5480299999999,wel_99899
14,9,8,27,-565.5480299999999,wel_99899
15,9,8,27,-565.5480299999999,wel_99899
16,9,8,27,-565.5480299999999,wel_99899
17,9,8,27,-565.5480299999999,wel_99899
18,9,8,27,-565.5480299999999,wel_99899
1,3,8,29,-1103.258,wel_99900
1,3,8,30,-629.7316,wel_99901
1,3,8,32,0.0,wel_99902
