per,k,i,j,q,boundname
16,12,23,25,-4183.446,shellmound_12-23-25
18,12,23,25,-5434.666,shellmound_12-23-25
2,12,23,28,-500.14334,shellmound_12-23-28
3,12,23,28,-2.156908,shellmound_12-23-28
4,12,23,28,-525.525,shellmound_12-23-28
6,12,23,28,-362.76797,shellmound_12-23-28
8,12,23,28,-2263.6494,shellmound_12-23-28
10,12,23,28,-2931.3853,shellmound_12-23-28
12,12,23,28,-2926.9934,shellmound_12-23-28
13,12,23,28,-4.917089,shellmound_12-23-28
14,12,23,28,-1368.9675,shellmound_12-23-28
16,12,23,28,-2535.092,shellmound_12-23-28
18,12,23,28,-3531.8618,shellmound_12-23-28
2,12,23,29,-1206.3424,shellmound_12-23-29
4,12,23,29,-2262.35,shellmound_12-23-29
6,12,23,29,-1309.1233,shellmound_12-23-29
8,12,23,29,-2697.4475,shellmound_12-23-29
10,12,23,29,-2559.6443,shellmound_12-23-29
12,12,23,29,-2695.1301,shellmound_12-23-29
14,12,23,29,-1369.8389,shellmound_12-23-29
16,12,23,29,-1565.8177,shellmound_12-23-29
18,12,23,29,-1750.2708,shellmound_12-23-29
4,12,23,31,-181.18028,shellmound_12-23-31
6,12,23,31,-48.578358,shellmound_12-23-31
8,12,23,31,-466.04047,shellmound_12-23-31
9,12,23,31,-6.853656,shellmound_12-23-31
10,12,23,31,-1812.2489,shellmound_12-23-31
11,12,23,31,-71.87232,shellmound_12-23-31
12,12,23,31,-360.81763,shellmound_12-23-31
13,12,23,31,-4.917089,shellmound_12-23-31
14,12,23,31,-816.8772,shellmound_12-23-31
15,12,23,31,-31.616005,shellmound_12-23-31
16,12,23,31,-863.727,shellmound_12-23-31
17,12,23,31,-33.826298,shellmound_12-23-31
18,12,23,31,-1183.9058,shellmound_12-23-31
2,12,25,13,-724.53687,shellmound_12-25-13
4,12,25,13,-1450.6383,shellmound_12-25-13
6,12,25,13,-1054.2247,shellmound_12-25-13
8,12,25,13,-1655.5879,shellmound_12-25-13
10,12,25,13,-2062.3381,shellmound_12-25-13
12,12,25,13,-2069.2922,shellmound_12-25-13
13,12,25,13,-9.834178,shellmound_12-25-13
14,12,25,13,-1041.7008,shellmound_12-25-13
16,12,25,13,-1310.3214,shellmound_12-25-13
18,12,25,13,-1275.8577,shellmound_12-25-13
2,12,25,15,-736.6354,shellmound_12-25-15
3,12,25,15,-2.156908,shellmound_12-25-15
4,12,25,15,-1920.807,shellmound_12-25-15
6,12,25,15,-770.79504,shellmound_12-25-15
8,12,25,15,-861.8138,shellmound_12-25-15
10,12,25,15,-1696.6119,shellmound_12-25-15
12,12,25,15,-937.7314,shellmound_12-25-15
14,12,25,15,-473.4678,shellmound_12-25-15
16,12,25,15,-493.1933,shellmound_12-25-15
18,12,25,15,-844.8945,shellmound_12-25-15
2,12,25,18,-667.20355,shellmound_12-25-18
3,12,25,18,-17.255264,shellmound_12-25-18
4,12,25,18,-422.75397,shellmound_12-25-18
6,12,25,18,-291.47015,shellmound_12-25-18
8,12,25,18,-2461.559,shellmound_12-25-18
9,12,25,18,-34.26828,shellmound_12-25-18
10,12,25,18,-3101.4546,shellmound_12-25-18
11,12,25,18,-25.668686,shellmound_12-25-18
12,12,25,18,-2808.4653,shellmound_12-25-18
13,12,25,18,-24.585445,shellmound_12-25-18
14,12,25,18,-2303.2288,shellmound_12-25-18
15,12,25,18,-20.119276,shellmound_12-25-18
16,12,25,18,-2522.7524,shellmound_12-25-18
17,12,25,18,-45.10173,shellmound_12-25-18
18,12,25,18,-2531.3303,shellmound_12-25-18
2,12,25,20,-166.80089,shellmound_12-25-20
3,12,25,20,-4.313816,shellmound_12-25-20
2,12,25,21,-166.80089,shellmound_12-25-21
3,12,25,21,-4.313816,shellmound_12-25-21
8,12,25,21,-837.4649,shellmound_12-25-21
9,12,25,21,-6.853656,shellmound_12-25-21
10,12,25,21,-689.13495,shellmound_12-25-21
12,12,25,21,-818.4812,shellmound_12-25-21
13,12,25,21,-4.917089,shellmound_12-25-21
14,12,25,21,-431.0902,shellmound_12-25-21
15,12,25,21,-2.8741825,shellmound_12-25-21
16,12,25,21,-502.86697,shellmound_12-25-21
18,12,25,21,-504.68005,shellmound_12-25-21
2,12,25,23,-195.78625,shellmound_12-25-23
4,12,25,23,-309.1443,shellmound_12-25-23
6,12,25,23,-242.8918,shellmound_12-25-23
8,12,25,23,-1534.4758,shellmound_12-25-23
10,12,25,23,-1736.9479,shellmound_12-25-23
12,12,25,23,-1322.1393,shellmound_12-25-23
14,12,25,23,-1003.3363,shellmound_12-25-23
16,12,25,23,-1080.4353,shellmound_12-25-23
18,12,25,23,-926.61395,shellmound_12-25-23
2,12,25,25,-760.2862,shellmound_12-25-25
4,12,25,25,-1042.1768,shellmound_12-25-25
6,12,25,25,-523.6493,shellmound_12-25-25
8,12,25,25,-6504.6934,shellmound_12-25-25
10,12,25,25,-7342.644,shellmound_12-25-25
12,12,25,25,-4832.925,shellmound_12-25-25
14,12,25,25,-3017.8857,shellmound_12-25-25
16,12,25,25,-3166.9583,shellmound_12-25-25
18,12,25,25,-1467.6144,shellmound_12-25-25
2,12,25,26,-1724.8514,shellmound_12-25-26
4,12,25,26,-4091.1675,shellmound_12-25-26
6,12,25,26,-1648.2971,shellmound_12-25-26
8,12,25,26,-3426.0662,shellmound_12-25-26
10,12,25,26,-3486.775,shellmound_12-25-26
12,12,25,26,-4785.2783,shellmound_12-25-26
14,12,25,26,-1992.4664,shellmound_12-25-26
16,12,25,26,-2484.4863,shellmound_12-25-26
18,12,25,26,-2483.028,shellmound_12-25-26
2,12,25,28,-604.8993,shellmound_12-25-28
3,12,25,28,-8.627632,shellmound_12-25-28
4,12,25,28,-385.76767,shellmound_12-25-28
6,12,25,28,-254.25153,shellmound_12-25-28
8,12,25,28,-1688.4149,shellmound_12-25-28
9,12,25,28,-13.707312,shellmound_12-25-28
10,12,25,28,-1435.6774,shellmound_12-25-28
11,12,25,28,-10.267474,shellmound_12-25-28
12,12,25,28,-1433.5562,shellmound_12-25-28
13,12,25,28,-9.834178,shellmound_12-25-28
14,12,25,28,-905.26105,shellmound_12-25-28
15,12,25,28,-5.748365,shellmound_12-25-28
16,12,25,28,-1070.6865,shellmound_12-25-28
17,12,25,28,-11.275433,shellmound_12-25-28
18,12,25,28,-1432.0361,shellmound_12-25-28
2,12,25,29,-28.43597,shellmound_12-25-29
4,12,25,29,-285.73715,shellmound_12-25-29
6,12,25,29,-220.4959,shellmound_12-25-29
8,12,25,29,-1181.9332,shellmound_12-25-29
9,12,25,29,-6.853656,shellmound_12-25-29
10,12,25,29,-1593.0344,shellmound_12-25-29
11,12,25,29,-25.668686,shellmound_12-25-29
12,12,25,29,-1174.4418,shellmound_12-25-29
13,12,25,29,-4.917089,shellmound_12-25-29
14,12,25,29,-926.92883,shellmound_12-25-29
15,12,25,29,-17.245094,shellmound_12-25-29
16,12,25,29,-1033.9535,shellmound_12-25-29
17,12,25,29,-16.913149,shellmound_12-25-29
18,12,25,29,-1479.9326,shellmound_12-25-29
10,12,25,31,-223.73274,shellmound_12-25-31
11,12,25,31,-10.267474,shellmound_12-25-31
14,12,25,31,-62.287445,shellmound_12-25-31
15,12,25,31,-2.8741825,shellmound_12-25-31
6,12,25,33,-48.578358,shellmound_12-25-33
8,12,25,33,-297.05612,shellmound_12-25-33
9,12,25,33,-13.707312,shellmound_12-25-33
10,12,25,33,-223.73274,shellmound_12-25-33
11,12,25,33,-10.267474,shellmound_12-25-33
14,12,25,33,-124.57489,shellmound_12-25-33
15,12,25,33,-5.748365,shellmound_12-25-33
16,12,25,33,-244.354,shellmound_12-25-33
17,12,25,33,-11.275433,shellmound_12-25-33
18,12,25,33,-253.07765,shellmound_12-25-33
2,12,26,13,-833.0947,shellmound_12-26-13
4,12,26,13,-1272.9614,shellmound_12-26-13
6,12,26,13,-807.8699,shellmound_12-26-13
8,12,26,13,-664.5462,shellmound_12-26-13
10,12,26,13,-595.86707,shellmound_12-26-13
12,12,26,13,-763.84125,shellmound_12-26-13
14,12,26,13,-353.07565,shellmound_12-26-13
16,12,26,13,-402.22336,shellmound_12-26-13
18,12,26,13,-670.22186,shellmound_12-26-13
1,12,26,14,-3010.9348,shellmound_12-26-14
2,12,26,15,-163.95435,shellmound_12-26-15
4,12,26,15,-304.70767,shellmound_12-26-15
6,12,26,15,-157.09479,shellmound_12-26-15
8,12,26,15,-1448.5443,shellmound_12-26-15
9,12,26,15,-27.414623,shellmound_12-26-15
10,12,26,15,-1213.833,shellmound_12-26-15
11,12,26,15,-20.534948,shellmound_12-26-15
12,12,26,15,-1184.1558,shellmound_12-26-15
13,12,26,15,-14.7512665,shellmound_12-26-15
14,12,26,15,-540.9117,shellmound_12-26-15
15,12,26,15,-5.748365,shellmound_12-26-15
16,12,26,15,-873.62915,shellmound_12-26-15
17,12,26,15,-22.550865,shellmound_12-26-15
18,12,26,15,-1107.739,shellmound_12-26-15
2,12,26,18,-474.84253,shellmound_12-26-18
3,12,26,18,-2.156908,shellmound_12-26-18
4,12,26,18,-752.896,shellmound_12-26-18
6,12,26,18,-366.5545,shellmound_12-26-18
8,12,26,18,-1338.0828,shellmound_12-26-18
10,12,26,18,-1232.8625,shellmound_12-26-18
12,12,26,18,-1378.1,shellmound_12-26-18
14,12,26,18,-791.3063,shellmound_12-26-18
15,12,26,18,-2.8741825,shellmound_12-26-18
16,12,26,18,-833.581,shellmound_12-26-18
18,12,26,18,-934.6687,shellmound_12-26-18
8,12,26,21,-201.22696,shellmound_12-26-21
10,12,26,21,-224.90436,shellmound_12-26-21
12,12,26,21,-203.40604,shellmound_12-26-21
14,12,26,21,-105.372215,shellmound_12-26-21
16,12,26,21,-95.34606,shellmound_12-26-21
18,12,26,21,-102.957115,shellmound_12-26-21
2,12,26,23,-190.61324,shellmound_12-26-23
3,12,26,23,-2.156908,shellmound_12-26-23
4,12,26,23,-128.0538,shellmound_12-26-23
8,12,26,23,-2182.7812,shellmound_12-26-23
10,12,26,23,-2327.1113,shellmound_12-26-23
12,12,26,23,-2155.4717,shellmound_12-26-23
14,12,26,23,-1104.6909,shellmound_12-26-23
16,12,26,23,-1094.9043,shellmound_12-26-23
18,12,26,23,-1499.932,shellmound_12-26-23
2,12,26,25,-2361.9377,shellmound_12-26-25
3,12,26,25,-2.156908,shellmound_12-26-25
4,12,26,25,-3079.1182,shellmound_12-26-25
6,12,26,25,-2235.012,shellmound_12-26-25
8,12,26,25,-3426.8796,shellmound_12-26-25
10,12,26,25,-4569.998,shellmound_12-26-25
12,12,26,25,-3153.643,shellmound_12-26-25
14,12,26,25,-3199.0396,shellmound_12-26-25
16,12,26,25,-1884.8109,shellmound_12-26-25
18,12,26,25,-1853.2279,shellmound_12-26-25
4,12,26,31,-281.2108,shellmound_12-26-31
6,12,26,31,-130.91232,shellmound_12-26-31
8,12,26,31,-1293.8195,shellmound_12-26-31
9,12,26,31,-41.121933,shellmound_12-26-31
10,12,26,31,-371.40454,shellmound_12-26-31
11,12,26,31,-10.267474,shellmound_12-26-31
12,12,26,31,-50.85151,shellmound_12-26-31
14,12,26,31,-26.343054,shellmound_12-26-31
16,12,26,31,-190.69212,shellmound_12-26-31
18,12,26,31,-40.372437,shellmound_12-26-31
6,12,26,33,-48.578358,shellmound_12-26-33
8,12,26,33,-148.52806,shellmound_12-26-33
9,12,26,33,-6.853656,shellmound_12-26-33
10,12,26,33,-111.86637,shellmound_12-26-33
11,12,26,33,-5.133737,shellmound_12-26-33
14,12,26,33,-62.287445,shellmound_12-26-33
15,12,26,33,-2.8741825,shellmound_12-26-33
16,12,26,33,-122.177,shellmound_12-26-33
17,12,26,33,-5.6377163,shellmound_12-26-33
18,12,26,33,-126.538826,shellmound_12-26-33
2,12,4,10,-3604.6904,shellmound_12-4-10
4,12,4,10,-3510.8948,shellmound_12-4-10
6,12,4,10,-4655.818,shellmound_12-4-10
8,12,4,10,-3976.9016,shellmound_12-4-10
10,12,4,10,-6544.0073,shellmound_12-4-10
12,12,4,10,-4647.9243,shellmound_12-4-10
14,12,4,10,-2795.247,shellmound_12-4-10
16,12,4,10,-2803.9219,shellmound_12-4-10
18,12,4,10,-2971.5,shellmound_12-4-10
2,12,4,12,-1073.0819,shellmound_12-4-12
4,12,4,12,-1280.7406,shellmound_12-4-12
6,12,4,12,-699.35345,shellmound_12-4-12
8,12,4,12,-1847.4033,shellmound_12-4-12
10,12,4,12,-1673.6133,shellmound_12-4-12
12,12,4,12,-1881.506,shellmound_12-4-12
14,12,4,12,-1353.6799,shellmound_12-4-12
15,12,4,12,-2.8741825,shellmound_12-4-12
16,12,4,12,-1046.6946,shellmound_12-4-12
18,12,4,12,-1504.9131,shellmound_12-4-12
10,12,4,15,-111.86637,shellmound_12-4-15
11,12,4,15,-5.133737,shellmound_12-4-15
12,12,4,15,-213.12004,shellmound_12-4-15
13,12,4,15,-9.834178,shellmound_12-4-15
14,12,4,15,-186.86234,shellmound_12-4-15
15,12,4,15,-8.622547,shellmound_12-4-15
4,12,4,23,-181.18028,shellmound_12-4-23
6,12,4,23,-242.8918,shellmound_12-4-23
8,12,4,23,-297.05612,shellmound_12-4-23
9,12,4,23,-13.707312,shellmound_12-4-23
12,12,4,23,-426.24008,shellmound_12-4-23
13,12,4,23,-19.668356,shellmound_12-4-23
14,12,4,23,-186.86234,shellmound_12-4-23
15,12,4,23,-8.622547,shellmound_12-4-23
16,12,4,23,-366.53098,shellmound_12-4-23
17,12,4,23,-16.913149,shellmound_12-4-23
18,12,4,23,-253.07765,shellmound_12-4-23
2,12,4,8,-2971.2107,shellmound_12-4-8
4,12,4,8,-2956.633,shellmound_12-4-8
6,12,4,8,-2205.606,shellmound_12-4-8
8,12,4,8,-3297.0544,shellmound_12-4-8
10,12,4,8,-3606.9333,shellmound_12-4-8
12,12,4,8,-3919.4585,shellmound_12-4-8
14,12,4,8,-1789.6102,shellmound_12-4-8
16,12,4,8,-2764.075,shellmound_12-4-8
18,12,4,8,-2396.2297,shellmound_12-4-8
2,12,6,12,-761.2402,shellmound_12-6-12
4,12,6,12,-1236.5771,shellmound_12-6-12
6,12,6,12,-706.9266,shellmound_12-6-12
8,12,6,12,-2017.6007,shellmound_12-6-12
10,12,6,12,-2018.1809,shellmound_12-6-12
12,12,6,12,-2135.7634,shellmound_12-6-12
14,12,6,12,-1106.4083,shellmound_12-6-12
16,12,6,12,-1233.1625,shellmound_12-6-12
18,12,6,12,-1441.3995,shellmound_12-6-12
2,12,6,13,-284.3597,shellmound_12-6-13
4,12,6,13,-441.63467,shellmound_12-6-13
6,12,6,13,-261.82465,shellmound_12-6-13
8,12,6,13,-639.727,shellmound_12-6-13
10,12,6,13,-639.9111,shellmound_12-6-13
12,12,6,13,-661.06964,shellmound_12-6-13
14,12,6,13,-342.45972,shellmound_12-6-13
16,12,6,13,-367.97412,shellmound_12-6-13
18,12,6,13,-446.14743,shellmound_12-6-13
12,12,6,15,-745.92004,shellmound_12-6-15
13,12,6,15,-34.41962,shellmound_12-6-15
4,12,6,18,-543.5408,shellmound_12-6-18
6,12,6,18,-437.2052,shellmound_12-6-18
8,12,6,18,-1188.2245,shellmound_12-6-18
9,12,6,18,-54.829247,shellmound_12-6-18
10,12,6,18,-1118.6638,shellmound_12-6-18
11,12,6,18,-51.33737,shellmound_12-6-18
12,12,6,18,-852.48016,shellmound_12-6-18
13,12,6,18,-39.33671,shellmound_12-6-18
14,12,6,18,-560.58704,shellmound_12-6-18
15,12,6,18,-25.867641,shellmound_12-6-18
16,12,6,18,-1099.5929,shellmound_12-6-18
17,12,6,18,-50.73945,shellmound_12-6-18
18,12,6,18,-1138.8494,shellmound_12-6-18
4,12,6,21,-120.78684,shellmound_12-6-21
6,12,6,21,-97.156715,shellmound_12-6-21
8,12,6,21,-148.52806,shellmound_12-6-21
9,12,6,21,-6.853656,shellmound_12-6-21
10,12,6,21,-111.86637,shellmound_12-6-21
11,12,6,21,-5.133737,shellmound_12-6-21
12,12,6,21,-1491.8401,shellmound_12-6-21
13,12,6,21,-68.83924,shellmound_12-6-21
14,12,6,21,-124.57489,shellmound_12-6-21
15,12,6,21,-5.748365,shellmound_12-6-21
16,12,6,21,-244.354,shellmound_12-6-21
17,12,6,21,-11.275433,shellmound_12-6-21
18,12,6,21,-253.07765,shellmound_12-6-21
12,12,6,23,-213.12004,shellmound_12-6-23
13,12,6,23,-9.834178,shellmound_12-6-23
4,12,6,25,-241.57368,shellmound_12-6-25
6,12,6,25,-145.73508,shellmound_12-6-25
8,12,6,25,-297.05612,shellmound_12-6-25
9,12,6,25,-13.707312,shellmound_12-6-25
10,12,6,25,-223.73274,shellmound_12-6-25
11,12,6,25,-10.267474,shellmound_12-6-25
14,12,6,25,-249.14978,shellmound_12-6-25
15,12,6,25,-11.49673,shellmound_12-6-25
2,12,7,15,-284.3597,shellmound_12-7-15
4,12,7,15,-441.63467,shellmound_12-7-15
6,12,7,15,-261.82465,shellmound_12-7-15
8,12,7,15,-639.727,shellmound_12-7-15
10,12,7,15,-639.9111,shellmound_12-7-15
12,12,7,15,-1574.1152,shellmound_12-7-15
13,12,7,15,-49.17089,shellmound_12-7-15
14,12,7,15,-342.45972,shellmound_12-7-15
16,12,7,15,-381.38425,shellmound_12-7-15
18,12,7,15,-446.14743,shellmound_12-7-15
2,12,7,17,-327.9087,shellmound_12-7-17
4,12,7,17,-529.9617,shellmound_12-7-17
6,12,7,17,-314.18958,shellmound_12-7-17
8,12,7,17,-1377.8735,shellmound_12-7-17
10,12,7,17,-1329.046,shellmound_12-7-17
12,12,7,17,-1590.9679,shellmound_12-7-17
13,12,7,17,-14.7512665,shellmound_12-7-17
14,12,7,17,-1001.619,shellmound_12-7-17
16,12,7,17,-884.24756,shellmound_12-7-17
18,12,7,17,-926.61395,shellmound_12-7-17
2,12,7,18,-555.3965,shellmound_12-7-18
4,12,7,18,-883.26935,shellmound_12-7-18
6,12,7,18,-523.6493,shellmound_12-7-18
8,12,7,18,-934.9857,shellmound_12-7-18
10,12,7,18,-935.2546,shellmound_12-7-18
12,12,7,18,-966.17865,shellmound_12-7-18
14,12,7,18,-869.90375,shellmound_12-7-18
16,12,7,18,-603.8584,shellmound_12-7-18
18,12,7,18,-652.0617,shellmound_12-7-18
4,12,7,23,-60.39342,shellmound_12-7-23
6,12,7,23,-48.578358,shellmound_12-7-23
8,12,7,23,-148.52806,shellmound_12-7-23
9,12,7,23,-6.853656,shellmound_12-7-23
10,12,7,23,-111.86637,shellmound_12-7-23
11,12,7,23,-5.133737,shellmound_12-7-23
12,12,7,23,-852.48016,shellmound_12-7-23
13,12,7,23,-39.33671,shellmound_12-7-23
16,12,7,23,-244.354,shellmound_12-7-23
17,12,7,23,-11.275433,shellmound_12-7-23
18,12,7,23,-253.07765,shellmound_12-7-23
12,12,7,26,-106.56002,shellmound_12-7-26
13,12,7,26,-4.917089,shellmound_12-7-26
2,12,7,7,-1596.0836,shellmound_12-7-7
4,12,7,7,-2685.1855,shellmound_12-7-7
6,12,7,7,-1663.2037,shellmound_12-7-7
8,12,7,7,-3339.4797,shellmound_12-7-7
10,12,7,7,-2657.8513,shellmound_12-7-7
12,12,7,7,-3696.1887,shellmound_12-7-7
14,12,7,7,-1732.3551,shellmound_12-7-7
16,12,7,7,-1772.0428,shellmound_12-7-7
18,12,7,7,-1834.969,shellmound_12-7-7
2,12,7,8,-1241.3861,shellmound_12-7-8
4,12,7,8,-1894.5927,shellmound_12-7-8
6,12,7,8,-859.9114,shellmound_12-7-8
8,12,7,8,-5059.281,shellmound_12-7-8
10,12,7,8,-5805.862,shellmound_12-7-8
12,12,7,8,-2717.9094,shellmound_12-7-8
14,12,7,8,-3836.1113,shellmound_12-7-8
16,12,7,8,-1555.7107,shellmound_12-7-8
18,12,7,8,-1768.4309,shellmound_12-7-8
2,12,9,12,-990.3875,shellmound_12-9-12
4,12,9,12,-1728.8857,shellmound_12-9-12
6,12,9,12,-921.5389,shellmound_12-9-12
8,12,9,12,-1490.736,shellmound_12-9-12
10,12,9,12,-1478.9822,shellmound_12-9-12
12,12,9,12,-1483.8507,shellmound_12-9-12
14,12,9,12,-798.0893,shellmound_12-9-12
16,12,9,12,-869.85394,shellmound_12-9-12
18,12,9,12,-1033.5208,shellmound_12-9-12
2,12,9,13,-2473.9294,shellmound_12-9-13
4,12,9,13,-4063.039,shellmound_12-9-13
6,12,9,13,-2408.7869,shellmound_12-9-13
8,12,9,13,-4576.509,shellmound_12-9-13
10,12,9,13,-4577.825,shellmound_12-9-13
12,12,9,13,-4729.191,shellmound_12-9-13
14,12,9,13,-2991.6697,shellmound_12-9-13
16,12,9,13,-2803.2046,shellmound_12-9-13
18,12,9,13,-3266.3633,shellmound_12-9-13
2,12,9,15,-1848.338,shellmound_12-9-15
4,12,9,15,-2826.4622,shellmound_12-9-15
6,12,9,15,-1675.6779,shellmound_12-9-15
8,12,9,15,-3149.425,shellmound_12-9-15
10,12,9,15,-3101.1074,shellmound_12-9-15
12,12,9,15,-3361.0566,shellmound_12-9-15
13,12,9,15,-4.917089,shellmound_12-9-15
14,12,9,15,-1685.9554,shellmound_12-9-15
16,12,9,15,-1971.9099,shellmound_12-9-15
18,12,9,15,-2192.0579,shellmound_12-9-15
2,12,9,17,-393.23218,shellmound_12-9-17
4,12,9,17,-761.76917,shellmound_12-9-17
6,12,9,17,-392.73697,shellmound_12-9-17
8,12,9,17,-805.2222,shellmound_12-9-17
10,12,9,17,-738.35895,shellmound_12-9-17
12,12,9,17,-813.62415,shellmound_12-9-17
14,12,9,17,-368.80276,shellmound_12-9-17
16,12,9,17,-508.51233,shellmound_12-9-17
18,12,9,17,-514.7855,shellmound_12-9-17
2,12,9,18,-539.1226,shellmound_12-9-18
4,12,9,18,-834.8267,shellmound_12-9-18
6,12,9,18,-603.85034,shellmound_12-9-18
8,12,9,18,-503.11725,shellmound_12-9-18
10,12,9,18,-682.1009,shellmound_12-9-18
12,12,9,18,-609.0081,shellmound_12-9-18
14,12,9,18,-275.1475,shellmound_12-9-18
16,12,9,18,-313.67786,shellmound_12-9-18
18,12,9,18,-458.25424,shellmound_12-9-18
8,12,9,21,-98.41953,shellmound_12-9-21
10,12,9,21,-98.44785,shellmound_12-9-21
12,12,9,21,-101.70302,shellmound_12-9-21
14,12,9,21,-52.686108,shellmound_12-9-21
16,12,9,21,-53.24455,shellmound_12-9-21
18,12,9,21,-68.63807,shellmound_12-9-21
4,12,9,23,-60.39342,shellmound_12-9-23
6,12,9,23,-48.578358,shellmound_12-9-23
8,12,9,23,-148.52806,shellmound_12-9-23
9,12,9,23,-6.853656,shellmound_12-9-23
10,12,9,23,-223.73274,shellmound_12-9-23
11,12,9,23,-10.267474,shellmound_12-9-23
12,12,9,23,-213.12004,shellmound_12-9-23
13,12,9,23,-9.834178,shellmound_12-9-23
14,12,9,23,-62.287445,shellmound_12-9-23
15,12,9,23,-2.8741825,shellmound_12-9-23
16,12,9,23,-122.177,shellmound_12-9-23
17,12,9,23,-5.6377163,shellmound_12-9-23
18,12,9,23,-126.538826,shellmound_12-9-23
4,12,9,25,-120.78684,shellmound_12-9-25
8,12,9,25,-742.6403,shellmound_12-9-25
9,12,9,25,-34.26828,shellmound_12-9-25
10,12,9,25,-223.73274,shellmound_12-9-25
11,12,9,25,-10.267474,shellmound_12-9-25
12,12,9,25,-959.0401,shellmound_12-9-25
13,12,9,25,-44.2538,shellmound_12-9-25
14,12,9,25,-373.72467,shellmound_12-9-25
15,12,9,25,-17.245094,shellmound_12-9-25
16,12,9,25,-122.177,shellmound_12-9-25
17,12,9,25,-5.6377163,shellmound_12-9-25
8,12,9,26,-148.52806,shellmound_12-9-26
9,12,9,26,-6.853656,shellmound_12-9-26
10,12,9,26,-223.73274,shellmound_12-9-26
11,12,9,26,-10.267474,shellmound_12-9-26
12,12,9,26,-2131.2002,shellmound_12-9-26
13,12,9,26,-98.34178,shellmound_12-9-26
14,12,9,26,-622.87445,shellmound_12-9-26
15,12,9,26,-28.741823,shellmound_12-9-26
16,12,9,26,-244.354,shellmound_12-9-26
17,12,9,26,-11.275433,shellmound_12-9-26
4,12,9,28,-120.78684,shellmound_12-9-28
8,12,9,28,-297.05612,shellmound_12-9-28
9,12,9,28,-13.707312,shellmound_12-9-28
10,12,9,28,-111.86637,shellmound_12-9-28
11,12,9,28,-5.133737,shellmound_12-9-28
12,12,9,28,-106.56002,shellmound_12-9-28
13,12,9,28,-4.917089,shellmound_12-9-28
14,12,9,28,-124.57489,shellmound_12-9-28
15,12,9,28,-5.748365,shellmound_12-9-28
16,12,9,28,-244.354,shellmound_12-9-28
17,12,9,28,-11.275433,shellmound_12-9-28
18,12,9,28,-253.07765,shellmound_12-9-28
2,12,9,8,-3168.7773,shellmound_12-9-8
4,12,9,8,-2892.6057,shellmound_12-9-8
6,12,9,8,-2163.9897,shellmound_12-9-8
8,12,9,8,-5518.994,shellmound_12-9-8
10,12,9,8,-5919.2407,shellmound_12-9-8
12,12,9,8,-4762.4,shellmound_12-9-8
14,12,9,8,-3724.3528,shellmound_12-9-8
16,12,9,8,-3621.6523,shellmound_12-9-8
18,12,9,8,-2868.7432,shellmound_12-9-8
1,2,10,3,-1721.0056,shellmound_2-10-3
1,2,10,4,-2591.0198,shellmound_2-10-4
1,2,11,3,-2891.4421,shellmound_2-11-3
1,2,11,4,-694.3502,shellmound_2-11-4
1,2,13,3,-1284.1729,shellmound_2-13-3
1,2,13,4,-1765.8777,shellmound_2-13-4
1,2,13,6,-897.6132,shellmound_2-13-6
1,2,14,3,-1171.4324,shellmound_2-14-3
1,2,14,4,-1720.8287,shellmound_2-14-4
1,2,14,6,-1110.5142,shellmound_2-14-6
1,2,16,4,-1762.3506,shellmound_2-16-4
1,2,16,6,-2303.5398,shellmound_2-16-6
1,2,18,4,-1524.5757,shellmound_2-18-4
1,2,18,6,-1614.498,shellmound_2-18-6
1,2,18,8,-2918.7344,shellmound_2-18-8
1,2,18,9,-3764.292,shellmound_2-18-9
1,2,19,4,-1487.6923,shellmound_2-19-4
1,2,19,6,-2113.5227,shellmound_2-19-6
1,2,19,8,-1157.8262,shellmound_2-19-8
1,2,19,9,-2710.9663,shellmound_2-19-9
1,2,21,4,-2773.7937,shellmound_2-21-4
1,2,21,6,-4300.5566,shellmound_2-21-6
1,2,21,8,-1472.6929,shellmound_2-21-8
1,2,21,9,-2158.8362,shellmound_2-21-9
1,2,22,4,-3539.5857,shellmound_2-22-4
1,2,22,6,-2486.487,shellmound_2-22-6
1,2,22,8,-2167.5435,shellmound_2-22-8
1,2,22,9,-2398.7888,shellmound_2-22-9
1,2,24,11,-2286.2344,shellmound_2-24-11
1,2,24,12,-2972.1394,shellmound_2-24-12
1,2,24,4,-2857.6292,shellmound_2-24-4
1,2,24,6,-2605.4368,shellmound_2-24-6
1,2,24,8,-3325.0547,shellmound_2-24-8
1,2,24,9,-3226.8347,shellmound_2-24-9
1,2,26,11,-461.51382,shellmound_2-26-11
1,2,26,12,-3413.5464,shellmound_2-26-12
1,2,26,9,-1624.5754,shellmound_2-26-9
1,2,8,4,-1284.5023,shellmound_2-8-4
2,3,10,10,-1379.9647,shellmound_3-10-10
4,3,10,10,-1678.2119,shellmound_3-10-10
6,3,10,10,-1224.177,shellmound_3-10-10
8,3,10,10,-2787.4128,shellmound_3-10-10
10,3,10,10,-2998.3,shellmound_3-10-10
12,3,10,10,-2709.722,shellmound_3-10-10
14,3,10,10,-1617.7549,shellmound_3-10-10
16,3,10,10,-2705.6074,shellmound_3-10-10
18,3,10,10,-2662.7917,shellmound_3-10-10
1,3,10,11,-2210.913,shellmound_3-10-11
1,3,10,12,-770.26025,shellmound_3-10-12
2,3,10,12,-574.41547,shellmound_3-10-12
4,3,10,12,-768.72614,shellmound_3-10-12
