rno,node,k,i,j,iseg,ireach,rchlen,width,slope,strtop,strthick,strhc1,thts,thti,eps,uhc,outreach,outseg,asum,line_id,name
1079,137,0,0,137,26,3,258.51108,1.4498568,0.001,1137.4594,1,1.0,0.0,0.0,0.0,0.0,0,0,143.07826,1814601,None
1080,717,0,4,77,27,1,35.42003,1.0,0.3930043979912867,1012.7241,1,1.0,0.0,0.0,0.0,0.0,1081,0,5.3980126,1814605,None
1081,557,1,3,77,27,2,227.62053,1.0,0.011451640269085525,998.8039,1,1.0,0.0,0.0,0.0,0.0,1082,0,45.485394,1814605,None
1082,556,0,3,76,27,3,117.25174,1.1987355,0.02741934434379071,996.19727,1,1.0,0.0,0.0,0.0,0.0,1083,0,98.04393,1814605,None
1083,396,1,2,76,27,4,245.67317,1.5013494,0.0001,992.9823,1,1.0,0.0,0.0,0.0,0.0,1084,0,153.35368,1814605,None
1084,395,1,2,75,27,5,159.24913,1.7798703,0.0001,992.9823,1,1.0,0.0,0.0,0.0,0.0,1085,0,215.06384,1814605,None
1085,235,1,1,75,27,6,120.42833,1.9494044,0.11584626255845662,992.9823,1,1.0,0.0,0.0,0.0,0.0,1086,0,257.68668,1814605,None
1086,234,1,1,74,27,7,305.44577,2.1826973,0.007156069025732934,979.0311,1,1.0,0.0,0.0,0.0,0.0,1087,0,322.5899,1814605,None
1087,233,1,1,73,27,8,74.60157,2.3718114,0.10182838784775526,976.84534,1,1.0,0.0,0.0,0.0,0.0,1088,0,380.50912,1814605,None
1088,73,1,0,73,27,9,188.0437,2.4942405,0.03013624554839028,969.2488,1,1.0,0.0,0.0,0.0,0.0,1089,0,420.53625,1814605,None
1089,72,1,0,72,27,10,277.5027,2.6977932,0.01738682322014409,963.58185,1,1.0,0.0,0.0,0.0,0.0,1090,0,491.48553,1814605,None
1090,71,1,0,71,27,11,111.91914,2.8570764,0.001,958.75696,1,1.0,0.0,0.0,0.0,0.0,0,0,550.83344,1814605,None
1091,2778,1,17,58,28,1,52.070805,1.0,0.09254062018385428,961.1903,1,1.0,0.0,0.0,0.0,0.0,1092,0,7.9355907,1814643,Winks Creek
1092,2777,1,17,57,28,2,266.47324,1.0,0.015292846430773971,956.37164,1,1.0,0.0,0.0,0.0,0.0,1093,0,56.481705,1814643,Winks Creek
1093,2776,1,17,56,28,3,250.87267,1.4097763,0.02362675550694594,952.2965,1,1.0,0.0,0.0,0.0,0.0,1094,0,135.32523,1814643,Winks Creek
1094,2775,1,17,55,28,4,251.7784,1.7667687,0.012530734583437194,946.3692,1,1.0,0.0,0.0,0.0,0.0,1095,0,211.92924,1814643,Winks Creek
1095,2774,1,17,54,28,5,257.08167,2.0669336,0.006097303292999616,943.21423,1,1.0,0.0,0.0,0.0,0.0,1096,0,289.47952,1814643,Winks Creek
1096,2773,1,17,53,28,6,132.76108,2.270504,0.020108888666682756,941.6467,1,1.0,0.0,0.0,0.0,0.0,1097,0,348.89154,1814643,Winks Creek
1097,2613,1,16,53,28,7,124.629745,2.3955595,0.03436497388810974,938.97705,1,1.0,0.0,0.0,0.0,0.0,1098,0,388.11792,1814643,Winks Creek
1098,2612,1,16,52,28,8,272.2024,2.5766394,0.0129861131665263,934.69415,1,1.0,0.0,0.0,0.0,0.0,1099,0,448.59512,1814643,Winks Creek
1099,2611,1,16,51,28,9,249.6196,2.7971761,0.006984504620372674,931.1593,1,1.0,0.0,0.0,0.0,0.0,1100,0,528.1208,1814643,Winks Creek
1100,2451,2,15,51,28,10,35.228477,2.910604,0.13709161321564398,929.41583,1,1.0,0.0,0.0,0.0,0.0,1101,0,571.5316,1814643,Winks Creek
1101,2450,2,15,50,28,11,280.86826,3.0315719,0.014986704501585322,924.5863,1,1.0,0.0,0.0,0.0,0.0,1102,0,619.7048,1814643,Winks Creek
1102,2449,2,15,49,28,12,176.39345,3.1985745,0.013205052092447822,920.377,1,1.0,0.0,0.0,0.0,0.0,1103,0,689.3915,1814643,Winks Creek
1103,2289,2,14,49,28,13,134.27794,3.3072903,0.03478484583988776,918.0477,1,1.0,0.0,0.0,0.0,0.0,1104,0,736.7378,1814643,Winks Creek
1104,2288,2,14,48,28,14,298.13702,3.4529853,0.00439230679940557,913.3769,1,1.0,0.0,0.0,0.0,0.0,1105,0,802.6378,1814643,Winks Creek
1105,2287,2,14,47,28,15,26.329353,3.5584416,0.1337613780885246,912.0674,1,1.0,0.0,0.0,0.0,0.0,1106,0,852.0865,1814643,Winks Creek
1106,2127,2,13,47,28,16,325.55292,3.6694267,0.007521946118185727,908.54553,1,1.0,0.0,0.0,0.0,0.0,1107,0,905.7134,1814643,Winks Creek
1107,2126,2,13,46,28,17,252.21526,3.844799,0.0008641687527251051,906.09674,1,1.0,0.0,0.0,0.0,0.0,1108,0,993.76526,1814643,Winks Creek
1108,2125,1,13,45,28,18,37.992195,3.929972,0.072863636920441,905.8788,1,1.0,0.0,0.0,0.0,0.0,1109,0,1037.9928,1814643,Winks Creek
1109,1965,2,12,45,28,19,277.17337,4.0204515,0.009979502152345571,903.11053,1,1.0,0.0,0.0,0.0,0.0,1110,0,1086.024,1814643,Winks Creek
1110,1964,2,12,44,28,20,259.26248,4.1699986,0.017244867967361122,900.3445,1,1.0,0.0,0.0,0.0,0.0,1111,0,1167.7769,1814643,Winks Creek
1111,1803,2,11,43,28,21,255.98662,4.3136163,0.023173828330483783,895.87354,1,1.0,0.0,0.0,0.0,0.0,1112,0,1249.062,1814643,Winks Creek
1112,1802,2,11,42,28,22,254.65842,4.446825,0.012479137823325541,889.94135,1,1.0,0.0,0.0,0.0,0.0,1113,0,1326.8843,1814643,Winks Creek
1113,1801,2,11,41,28,23,250.59467,4.574858,0.015514122535190342,886.7634,1,1.0,0.0,0.0,0.0,0.0,1114,0,1403.8849,1814643,Winks Creek
1114,1800,2,11,40,28,24,250.59467,4.698459,0.016633773716474703,882.8757,1,1.0,0.0,0.0,0.0,0.0,1115,0,1480.2661,1814643,Winks Creek
1115,1799,2,11,39,28,25,253.14395,4.819535,0.01462756996034127,878.70734,1,1.0,0.0,0.0,0.0,0.0,1116,0,1557.0359,1814643,Winks Creek
1116,1798,2,11,38,28,26,254.39433,4.93856,0.0201401308674245,875.00446,1,1.0,0.0,0.0,0.0,0.0,1117,0,1634.3848,1814643,Winks Creek
1117,1797,2,11,37,28,27,254.39433,5.0551014,0.010533597465017218,869.8809,1,1.0,0.0,0.0,0.0,0.0,1118,0,1711.9242,1814643,Winks Creek
1118,1796,2,11,36,28,28,247.37383,5.167493,0.0001,867.20123,1,1.0,0.0,0.0,0.0,0.0,1119,0,1788.3936,1814643,Winks Creek
1119,1636,2,10,36,28,29,13.138971,5.224904,0.21419721409487116,867.20123,1,1.0,0.0,0.0,0.0,0.0,1120,0,1828.0957,1814643,Winks Creek
1120,1635,2,10,35,28,30,272.98206,5.287249,0.00860026231191328,864.3869,1,1.0,0.0,0.0,0.0,0.0,1121,0,1871.7006,1814643,Winks Creek
1121,1634,2,10,34,28,31,251.65544,5.3997207,0.006538490759218847,862.0392,1,1.0,0.0,0.0,0.0,0.0,1122,0,1951.6554,1814643,Winks Creek
1122,1474,2,9,34,28,32,47.385223,5.4628057,0.04614228331076003,860.39374,1,1.0,0.0,0.0,0.0,0.0,1123,0,1997.2291,1814643,Winks Creek
1123,1473,2,9,33,28,33,280.321,5.531122,0.0056715111187027375,858.2073,1,1.0,0.0,0.0,0.0,0.0,1124,0,2047.1716,1814643,Winks Creek
1124,1472,2,9,32,28,34,268.61768,5.643729,0.0034755484622697587,856.61743,1,1.0,0.0,0.0,0.0,0.0,1125,0,2130.8298,1814643,Winks Creek
1125,1471,2,9,31,28,35,251.36389,5.748388,0.005694276294415282,855.68384,1,1.0,0.0,0.0,0.0,0.0,1126,0,2210.075,1814643,Winks Creek
1126,1470,2,9,30,28,36,80.92706,5.814295,0.014747618426302258,854.2525,1,1.0,0.0,0.0,0.0,0.0,1127,0,2260.716,1814643,Winks Creek
1127,1310,2,8,30,28,37,183.41829,5.8662033,0.013289296344636551,853.059,1,1.0,0.0,0.0,0.0,0.0,1128,0,2301.0024,1814643,Winks Creek
1128,1309,2,8,29,28,38,266.82947,5.953588,0.012245026801722155,850.6215,1,1.0,0.0,0.0,0.0,0.0,1129,0,2369.62,1814643,Winks Creek
1129,1308,2,8,28,28,39,245.06367,6.0514235,0.0013264848096506128,847.3542,1,1.0,0.0,0.0,0.0,0.0,1130,0,2447.6326,1814643,Winks Creek
1130,1148,1,7,28,28,40,27.5069,6.1028867,0.42788667893812715,847.0291,1,1.0,0.0,0.0,0.0,0.0,1131,0,2489.1724,1814643,Winks Creek
1131,1147,2,7,27,28,41,313.59592,6.166692,0.013424016615169204,835.2593,1,1.0,0.0,0.0,0.0,0.0,1132,0,2541.1565,1814643,Winks Creek
1132,1146,2,7,26,28,42,74.2766,6.2384624,0.20437687193463402,831.04956,1,1.0,0.0,0.0,0.0,0.0,1133,0,2600.2683,1814643,Winks Creek
1133,986,2,6,26,28,43,288.73724,6.304903,0.026659854384293476,815.86914,1,1.0,0.0,0.0,0.0,0.0,1134,0,2655.5916,1814643,Winks Creek
1134,826,2,5,26,28,44,148.60515,6.3840404,0.01950510869354277,808.17145,1,1.0,0.0,0.0,0.0,0.0,1135,0,2722.2427,1814643,Winks Creek
1135,825,2,5,25,28,45,140.8723,6.435893,0.05478646655128075,805.2729,1,1.0,0.0,0.0,0.0,0.0,1136,0,2766.359,1814643,Winks Creek
1136,665,2,4,25,28,46,262.68817,6.5075,0.020248459356353322,797.555,1,1.0,0.0,0.0,0.0,0.0,1137,0,2827.8616,1814643,Winks Creek
1137,505,2,3,25,28,47,202.19652,6.589036,0.017204241352317243,792.23596,1,1.0,0.0,0.0,0.0,0.0,1138,0,2898.71,1814643,Winks Creek
1138,504,1,3,24,28,48,109.16549,6.643093,0.08806042322000869,788.7573,1,1.0,0.0,0.0,0.0,0.0,1139,0,2946.1616,1814643,Winks Creek
1139,344,1,2,24,28,49,290.64844,6.7118764,0.006542021140768218,779.14417,1,1.0,0.0,0.0,0.0,0.0,1140,0,3007.0933,1814643,Winks Creek
1140,184,1,1,24,28,50,54.309658,6.770668,0.18759859467100787,777.24274,1,1.0,0.0,0.0,0.0,0.0,1141,0,3059.6648,1814643,Winks Creek
1141,183,0,1,23,28,51,271.2014,6.825687,0.013178305128536074,767.0543,1,1.0,0.0,0.0,0.0,0.0,1142,0,3109.2727,1814643,Winks Creek
1142,23,1,0,23,28,52,158.41115,6.897638,0.05329951463319884,763.48035,1,1.0,0.0,0.0,0.0,0.0,1143,0,3174.7456,1814643,Winks Creek
1143,22,1,0,22,28,53,235.88005,6.963027,0.001,755.0371,1,1.0,0.0,0.0,0.0,0.0,0,0,3234.8357,1814643,Winks Creek
1144,1166,1,7,46,29,1,59.454384,1.0,0.05321934784714875,927.70026,1,1.0,0.0,0.0,0.0,0.0,1145,0,9.060848,1814613,None
1145,1006,1,6,46,29,2,185.2952,1.0,0.03410580107590016,924.53613,1,1.0,0.0,0.0,0.0,0.0,1146,0,46.360683,1814613,None
1146,1005,2,6,45,29,3,290.39514,1.3206595,0.0018239392126753477,918.2165,1,1.0,0.0,0.0,0.0,0.0,1147,0,118.855896,1814613,None
1147,1004,1,6,44,29,4,97.15695,1.6179017,0.020952752494865154,917.6868,1,1.0,0.0,0.0,0.0,0.0,1148,0,177.91884,1814613,None
1148,844,2,5,44,29,5,225.73976,1.8294314,0.014652616813440456,915.6511,1,1.0,0.0,0.0,0.0,0.0,1149,0,227.1283,1814613,None
1149,843,2,5,43,29,6,159.00919,2.0535414,0.020464404645082836,912.34344,1,1.0,0.0,0.0,0.0,0.0,1150,0,285.76404,1814613,None
1150,683,2,4,43,29,7,179.65895,2.2324831,0.03210360613511199,909.0894,1,1.0,0.0,0.0,0.0,0.0,1151,0,337.37704,1814613,None
1151,682,2,4,42,29,8,209.77602,2.4221523,0.01475194613628093,903.3217,1,1.0,0.0,0.0,0.0,0.0,1152,0,396.72693,1814613,None
1152,522,2,3,42,29,9,103.408,2.5646493,0.044030449406676,900.2271,1,1.0,0.0,0.0,0.0,0.0,1153,0,444.45618,1814613,None
1153,521,2,3,41,29,10,275.98322,2.727435,0.025443477233939644,895.674,1,1.0,0.0,0.0,0.0,0.0,1154,0,502.27542,1814613,None
1154,520,2,3,40,29,11,262.1542,2.943113,0.00805120305312907,888.65204,1,1.0,0.0,0.0,0.0,0.0,1155,0,584.28754,1814613,None
1155,519,2,3,39,29,12,112.38476,3.084442,0.02805879911028109,886.5414,1,1.0,0.0,0.0,0.0,0.0,1156,0,641.3673,1814613,None
1156,359,2,2,39,29,13,155.89412,3.1818652,0.03848726939297386,883.388,1,1.0,0.0,0.0,0.0,0.0,1157,0,682.253,1814613,None
1157,358,2,2,38,29,14,268.3774,3.3301947,0.019526753512631237,877.38806,1,1.0,0.0,0.0,0.0,0.0,1158,0,746.912,1814613,None
1158,357,2,2,37,29,15,312.3534,3.5232363,0.017638548397119116,872.1475,1,1.0,0.0,0.0,0.0,0.0,1159,0,835.41534,1814613,None
1159,196,2,1,36,29,16,248.66072,3.705973,0.019511262390826737,866.63806,1,1.0,0.0,0.0,0.0,0.0,1160,0,923.72797,1814613,None
1160,195,2,1,35,29,17,265.55984,3.8609824,0.02813350931093507,861.7864,1,1.0,0.0,0.0,0.0,0.0,1161,0,1002.09515,1814613,None
1161,194,2,1,34,29,18,269.21756,4.015925,0.03108622455867738,854.31525,1,1.0,0.0,0.0,0.0,0.0,1162,0,1083.5952,1814613,None
1162,33,2,0,33,29,19,252.50188,4.1668715,0.05239774829083193,845.9463,1,1.0,0.0,0.0,0.0,0.0,1163,0,1166.0371,1814613,None
1163,32,2,0,32,29,20,276.71655,4.309492,0.04360190430648182,832.71576,1,1.0,0.0,0.0,0.0,0.0,1164,0,1246.6901,1814613,None
1164,31,2,0,31,29,21,195.88435,4.4330263,0.001,820.6504,1,1.0,0.0,0.0,0.0,0.0,0,0,1318.7144,1814613,None
1165,5941,1,37,21,30,1,96.94063,1.0,0.02899875194806442,915.6213,1,1.0,0.0,0.0,0.0,0.0,1166,0,14.773751,1814703,None
1166,5940,1,37,20,30,2,153.37991,1.0,0.03525420950016843,912.8101,1,1.0,0.0,0.0,0.0,0.0,1167,0,52.922604,1814703,None
1167,5780,1,36,20,30,3,294.33643,1.3334509,0.0051343644088181675,907.40283,1,1.0,0.0,0.0,0.0,0.0,1168,0,121.15457,1814703,None
1168,5779,1,36,19,30,4,103.74301,1.635665,0.022321251284398567,905.8916,1,1.0,0.0,0.0,0.0,0.0,1169,0,181.82188,1814703,None
1169,5619,1,35,19,30,5,162.86974,1.8103869,0.025140739065477053,903.5759,1,1.0,0.0,0.0,0.0,0.0,1170,0,222.45366,1814703,None
1170,5618,1,35,18,30,6,250.81714,2.0525846,0.011132557938067663,899.48126,1,1.0,0.0,0.0,0.0,0.0,1171,0,285.49954,1814703,None
1171,5617,1,35,17,30,7,270.05014,2.3222778,0.012655437002338003,896.689,1,1.0,0.0,0.0,0.0,0.0,1172,0,364.87973,1814703,None
1172,5616,1,35,16,30,8,229.18874,2.5544887,0.002755505234880723,893.2714,1,1.0,0.0,0.0,0.0,0.0,1173,0,440.9637,1814703,None
1173,5456,1,34,16,30,9,46.31851,2.6741176,0.13026260078656782,892.6399,1,1.0,0.0,0.0,0.0,0.0,1174,0,482.95102,1814703,None
1174,5455,1,34,15,30,10,266.9859,2.8040383,0.029564979241235793,886.6063,1,1.0,0.0,0.0,0.0,0.0,1175,0,530.6986,1814703,None
1175,5454,1,34,14,30,11,236.476,3.0011961,0.014560620675686461,878.7129,1,1.0,0.0,0.0,0.0,0.0,1176,0,607.4262,1814703,None
1176,5294,1,33,14,30,12,149.77153,3.1441839,0.0230767342062653,875.26965,1,1.0,0.0,0.0,0.0,0.0,1177,0,666.29034,1814703,None
1177,5293,1,33,13,30,13,123.72817,3.2416673,0.046354451502682414,871.8134,1,1.0,0.0,0.0,0.0,0.0,1178,0,707.9717,1814703,None
1178,5133,2,32,13,30,14,295.88983,3.3858464,0.0056334146682071404,866.07806,1,1.0,0.0,0.0,0.0,0.0,1179,0,771.92145,1814703,None
1179,4973,2,31,13,30,15,111.87653,3.5203695,0.049747266770645504,864.4112,1,1.0,0.0,0.0,0.0,0.0,1180,0,834.06506,1814703,None
1180,4972,2,31,12,30,16,217.0361,3.625288,0.0050459522494814635,858.84564,1,1.0,0.0,0.0,0.0,0.0,1181,0,884.19135,1814703,None
1181,4812,2,30,12,30,17,135.99507,3.7346625,0.03932556849744737,857.7505,1,1.0,0.0,0.0,0.0,0.0,1182,0,937.9933,1814703,None
1182,4811,2,30,11,30,18,291.55716,3.8630314,0.0011513809506115142,852.4024,1,1.0,0.0,0.0,0.0,0.0,1183,0,1003.1523,1814703,None
1183,4810,2,30,10,30,19,27.565615,3.9561653,0.21288206925378975,852.0667,1,1.0,0.0,0.0,0.0,0.0,1184,0,1051.7866,1814703,None
1184,4650,2,29,10,30,20,249.66647,4.035351,0.0256829454236493,846.1985,1,1.0,0.0,0.0,0.0,0.0,1185,0,1094.0367,1814703,None
1185,4649,2,29,9,30,21,273.1321,4.180649,0.003029276112282993,839.7863,1,1.0,0.0,0.0,0.0,0.0,1186,0,1173.7113,1814703,None
1186,4489,2,28,9,30,22,23.354515,4.260875,0.2320795342101575,838.9589,1,1.0,0.0,0.0,0.0,0.0,1187,0,1218.8959,1814703,None
1187,4488,2,28,8,30,23,335.2057,4.3559494,0.0001,833.5388,1,1.0,0.0,0.0,0.0,0.0,1188,0,1273.5404,1814703,None
1188,4487,1,28,7,30,24,17.586712,4.447536,0.40091526470033845,833.5388,1,1.0,0.0,0.0,0.0,0.0,1189,0,1327.3059,1814703,None
1189,4327,2,27,7,30,25,304.74887,4.5296173,0.004643896346599258,826.48804,1,1.0,0.0,0.0,0.0,0.0,1190,0,1376.4299,1814703,None
1190,4326,1,27,6,30,26,89.145645,4.6279693,0.0782328859998949,825.0728,1,1.0,0.0,0.0,0.0,0.0,1191,0,1436.4595,1814703,None
1191,4166,2,26,6,30,27,241.6132,4.70899,0.01339769714765286,818.0987,1,1.0,0.0,0.0,0.0,0.0,1192,0,1486.8671,1814703,None
1192,4165,2,26,5,30,28,138.50685,4.800435,0.064046287477891,814.86163,1,1.0,0.0,0.0,0.0,0.0,1193,0,1544.7974,1814703,None
1193,4005,2,25,5,30,29,193.37006,4.8788905,0.04733324390224656,805.9908,1,1.0,0.0,0.0,0.0,0.0,1194,0,1595.3754,1814703,None
1194,4004,2,25,4,30,30,278.01294,4.9882307,0.01929323700472715,796.83795,1,1.0,0.0,0.0,0.0,0.0,1195,0,1667.2142,1814703,None
1195,3843,2,24,3,30,31,300.7653,5.1236463,0.011714907355574976,791.4742,1,1.0,0.0,0.0,0.0,0.0,1196,0,1758.3635,1814703,None
1196,3683,2,23,3,30,32,167.8425,5.227325,0.014629091670101601,787.95074,1,1.0,0.0,0.0,0.0,0.0,1197,0,1829.7794,1814703,None
1197,3682,2,23,2,30,33,147.31778,5.295926,0.029851828420347653,785.49536,1,1.0,0.0,0.0,0.0,0.0,1198,0,1877.8098,1814703,None
1198,3522,1,22,2,30,34,260.89297,5.383499,0.022117125384301984,781.09766,1,1.0,0.0,0.0,0.0,0.0,1199,0,1940.0211,1814703,None
1199,3362,2,21,2,30,35,255.64218,5.492335,0.00591246171159368,775.32745,1,1.0,0.0,0.0,0.0,0.0,1200,0,2018.7411,1814703,None
1200,3202,2,20,2,30,36,104.272995,5.5669284,0.0321878473169843,773.816,1,1.0,0.0,0.0,0.0,0.0,1201,0,2073.592,1814703,None
1201,3201,2,20,1,30,37,167.98595,5.6227055,0.05764489772894799,770.45966,1,1.0,0.0,0.0,0.0,0.0,1202,0,2115.0845,1814703,None
1202,3041,2,19,1,30,38,282.76175,5.7138677,0.011596305751085986,760.7761,1,1.0,0.0,0.0,0.0,0.0,1203,0,2183.7783,1814703,None
1203,2881,2,18,1,30,39,206.31729,5.8111854,0.007888347270695447,757.49713,1,1.0,0.0,0.0,0.0,0.0,1204,0,2258.314,1814703,None
1204,2880,1,18,0,30,40,81.32566,5.8676763,0.06804510936095885,755.8696,1,1.0,0.0,0.0,0.0,0.0,1205,0,2302.151,1814703,None
1205,2720,2,17,0,30,41,288.09598,5.9394503,0.01687420004112145,750.3358,1,1.0,0.0,0.0,0.0,0.0,1206,0,2358.4507,1814703,None
1206,2560,2,16,0,30,42,145.28659,6.0225744,0.001,745.4744,1,1.0,0.0,0.0,0.0,0.0,0,0,2424.498,1814703,None
1207,2403,2,15,3,31,1,273.60327,15.057524,0.010070011127182718,754.08386,1,1.0,0.0,0.0,0.0,0.0,1208,0,14979.697,1814639,None
1208,2402,2,15,2,31,2,254.29448,15.098164,0.014079913747267324,751.3287,1,1.0,0.0,0.0,0.0,0.0,1209,0,15060.148,1814639,None
1209,2401,2,15,1,31,3,150.01498,15.129216,0.0063441741964659695,747.7482,1,1.0,0.0,0.0,0.0,0.0,1210,0,15121.766,1814639,None
1210,2241,2,14,1,31,4,109.85843,15.149142,0.03326924716952777,746.7965,1,1.0,0.0,0.0,0.0,0.0,1211,0,15161.37,1814639,None
1211,2240,2,14,0,31,5,235.82048,15.175607,0.0001,743.1416,1,1.0,0.0,0.0,0.0,0.0,1212,0,15214.052,1814639,None
1212,2400,2,15,0,31,6,19.061884,15.195091,0.001,743.1416,1,1.0,0.0,0.0,0.0,0.0,0,0,15252.8955,1814639,None
1213,11054,2,69,14,32,1,125.71717,1.0,0.08294986752337252,1018.8153,1,1.0,0.0,0.0,0.0,0.0,1214,0,19.159296,1814829,None
1214,11053,2,69,13,32,2,189.19958,1.0,0.03526755845290379,1008.3871,1,1.0,0.0,0.0,0.0,0.0,1215,0,67.15261,1814829,None
1215,10893,2,68,13,32,3,154.20659,1.3241875,0.04255892218577663,1001.7145,1,1.0,0.0,0.0,0.0,0.0,1216,0,119.48771,1814829,None
1216,10892,2,68,12,32,4,210.4502,1.6047739,0.03523997568456759,995.1516,1,1.0,0.0,0.0,0.0,0.0,1217,0,175.0614,1814829,None
1217,10732,2,67,12,32,5,124.37198,1.8252114,0.06353601259845301,987.73535,1,1.0,0.0,0.0,0.0,0.0,1218,0,226.0883,1814829,None
1218,10731,2,67,11,32,6,269.26212,2.0546768,0.010128773284827773,979.83325,1,1.0,0.0,0.0,0.0,0.0,1219,0,286.07812,1814829,None
1219,10571,2,66,11,32,7,76.5846,2.2371671,0.023219540516494313,977.10596,1,1.0,0.0,0.0,0.0,0.0,1220,0,338.7852,1814829,None
1220,10570,1,66,10,32,8,214.89296,2.3802567,0.06045490290753716,975.3277,1,1.0,0.0,0.0,0.0,0.0,1221,0,383.20636,1814829,None
1221,10410,2,65,10,32,9,270.70248,2.6014245,0.015913637962932586,962.33636,1,1.0,0.0,0.0,0.0,0.0,1222,0,457.21112,1814829,None
1222,10250,2,64,10,32,10,199.46034,2.7991562,0.004704466466179609,958.0285,1,1.0,0.0,0.0,0.0,0.0,1223,0,528.8639,1814829,None
1223,10249,1,64,9,32,11,61.203793,2.9030538,0.14847776521457245,957.09015,1,1.0,0.0,0.0,0.0,0.0,1224,0,568.5891,1814829,None
1224,10089,2,63,9,32,12,283.70255,3.0351343,0.00853279749665595,948.00275,1,1.0,0.0,0.0,0.0,0.0,1225,0,621.15283,1814829,None
1225,9929,1,62,9,32,13,151.2473,3.1940136,0.0267429555848821,945.582,1,1.0,0.0,0.0,0.0,0.0,1226,0,687.4392,1814829,None
1226,9928,1,62,8,32,14,201.7033,3.31742,0.01840405355180153,941.5372,1,1.0,0.0,0.0,0.0,0.0,1227,0,741.2289,1814829,None
1227,9768,1,61,8,32,15,122.55766,3.426929,0.03452366856869805,937.825,1,1.0,0.0,0.0,0.0,0.0,1228,0,790.64624,1814829,None
1228,9767,1,61,7,32,16,255.07112,3.5502584,0.004638814199829974,933.5939,1,1.0,0.0,0.0,0.0,0.0,1229,0,848.1969,1814829,None
1229,9607,1,60,7,32,17,101.9057,3.6630743,0.08541568964969937,932.41064,1,1.0,0.0,0.0,0.0,0.0,1230,0,902.60016,1814829,None
1230,9606,1,60,6,32,18,242.8012,3.7688484,0.019339100347977867,923.7063,1,1.0,0.0,0.0,0.0,0.0,1231,0,955.1335,1814829,None
1231,9446,2,59,6,32,19,144.3693,3.884262,0.038486116093350384,919.01074,1,1.0,0.0,0.0,0.0,0.0,1232,0,1014.13824,1814829,None
1232,9445,2,59,5,32,20,235.13152,3.9941943,0.002950113043321949,913.4545,1,1.0,0.0,0.0,0.0,0.0,1233,0,1071.9742,1814829,None
1233,9285,2,58,5,32,21,74.602516,4.0817504,0.08018734542943605,912.76086,1,1.0,0.0,0.0,0.0,0.0,1234,0,1119.1776,1814829,None
1234,9284,1,58,4,32,22,254.64581,4.172834,0.007433156836205696,906.7787,1,1.0,0.0,0.0,0.0,0.0,1235,0,1169.3551,1814829,None
1235,9124,2,57,4,32,23,173.97498,4.288546,0.006293138591484862,904.88586,1,1.0,0.0,0.0,0.0,0.0,1236,0,1234.6769,1814829,None
1236,9123,1,57,3,32,24,181.90749,4.3823295,0.026638283187611883,903.791,1,1.0,0.0,0.0,0.0,0.0,1237,0,1288.9133,1814829,None
1237,8963,2,56,3,32,25,268.10367,4.498154,0.000400672902821682,898.9453,1,1.0,0.0,0.0,0.0,0.0,1238,0,1357.4951,1814829,None
1238,8803,2,55,3,32,26,36.662926,4.574951,0.11239661028870564,898.8379,1,1.0,0.0,0.0,0.0,0.0,1239,0,1403.9415,1814829,None
1239,8802,2,55,2,32,27,337.87674,4.6676216,0.0001,894.7171,1,1.0,0.0,0.0,0.0,0.0,1240,0,1461.0214,1814829,None
1240,8801,2,55,1,32,28,29.810862,4.7568626,0.15300524771238347,894.7171,1,1.0,0.0,0.0,0.0,0.0,1241,0,1517.057,1814829,None
1241,8641,2,54,1,32,29,304.28598,4.8365407,0.006850173049560604,890.1559,1,1.0,0.0,0.0,0.0,0.0,1242,0,1567.9733,1814829,None
1242,8481,2,53,1,32,30,105.81162,4.932607,0.04008381029236479,888.0715,1,1.0,0.0,0.0,0.0,0.0,1243,0,1630.4722,1814829,None
1243,8480,2,53,0,32,31,286.54102,5.022819,0.001,883.83014,1,1.0,0.0,0.0,0.0,0.0,0,0,1690.2667,1814829,None
1244,9939,2,62,19,33,1,80.31338,1.0,0.10766996917877025,996.3891,1,1.0,0.0,0.0,0.0,0.0,1245,0,12.2397585,1814793,None
1245,9779,2,61,19,33,2,212.8068,1.0,0.014417087692071406,987.74176,1,1.0,0.0,0.0,0.0,0.0,1246,0,56.911274,1814793,None
1246,9778,2,61,18,33,3,90.69726,1.2298455,0.09048281227143196,984.6737,1,1.0,0.0,0.0,0.0,0.0,1247,0,103.16529,1814793,None
1247,9618,2,60,18,33,4,314.97354,1.5576307,0.03532507778033889,976.46716,1,1.0,0.0,0.0,0.0,0.0,1248,0,164.98952,1814793,None
1248,9457,2,59,17,33,5,291.03778,1.9509721,0.024768458273835278,965.3407,1,1.0,0.0,0.0,0.0,0.0,1249,0,258.09866,1814793,None
1249,9297,2,58,17,33,6,250.98112,2.2435286,0.000291337116379025,958.13214,1,1.0,0.0,0.0,0.0,0.0,1250,0,340.70236,1814793,None
1250,9296,2,58,16,33,7,35.863014,2.384039,0.23009987795271153,958.059,1,1.0,0.0,0.0,0.0,0.0,1251,0,384.4174,1814793,None
1251,9136,2,57,16,33,8,308.7531,2.5427237,0.005058700896352773,949.80695,1,1.0,0.0,0.0,0.0,0.0,1252,0,436.9369,1814793,None
1252,8976,2,56,16,33,9,80.82856,2.7110841,0.07122959091161798,948.24506,1,1.0,0.0,0.0,0.0,0.0,1253,0,496.30914,1814793,None
